Unnamed: 0,FileName,Time Recorded,Tool bounding box,Phase
5060,191S7__05060.jpg,173.26,"[{'class': 'cystotomeneedle', 'xmin': 1122, 'ymin': 278, 'xmax': 1396, 'ymax': 728}, {'class': 'iris', 'xmin': 853, 'ymin': 0, 'xmax': 1441, 'ymax': 504}, {'class': 'skinholder', 'xmin': 1709, 'ymin': 572, 'xmax': 1920, 'ymax': 696}, {'class': 'skinholder', 'xmin': 688, 'ymin': 400, 'xmax': 838, 'ymax': 488}]",Capsulorhexis
5061,191S7__05061.jpg,173.29,[],Capsulorhexis
5062,191S7__05062.jpg,173.32,[],Capsulorhexis
5063,191S7__05063.jpg,173.36,[],Capsulorhexis
5064,191S7__05064.jpg,173.39,[],Capsulorhexis
5065,191S7__05065.jpg,173.43,[],Capsulorhexis
5066,191S7__05066.jpg,173.46,[],Capsulorhexis
5067,191S7__05067.jpg,173.49,[],Capsulorhexis
5068,191S7__05068.jpg,173.53,[],Capsulorhexis
5069,191S7__05069.jpg,173.56,[],Capsulorhexis
5070,191S7__05070.jpg,173.6,"[{'class': 'iris', 'xmin': 852, 'ymin': 0, 'xmax': 1448, 'ymax': 494}, {'class': 'cystotomeneedle', 'xmin': 1127, 'ymin': 237, 'xmax': 1394, 'ymax': 714}, {'class': 'skinholder', 'xmin': 1710, 'ymin': 557, 'xmax': 1919, 'ymax': 672}, {'class': 'skinholder', 'xmin': 662, 'ymin': 385, 'xmax': 822, 'ymax': 467}]",Capsulorhexis
5071,191S7__05071.jpg,173.63,[],Capsulorhexis
5072,191S7__05072.jpg,173.67,[],Capsulorhexis
5073,191S7__05073.jpg,173.7,[],Capsulorhexis
5074,191S7__05074.jpg,173.73,[],Capsulorhexis
5075,191S7__05075.jpg,173.77,[],Capsulorhexis
5076,191S7__05076.jpg,173.8,[],Capsulorhexis
5077,191S7__05077.jpg,173.84,[],Capsulorhexis
5078,191S7__05078.jpg,173.87,[],Capsulorhexis
5079,191S7__05079.jpg,173.9,[],Capsulorhexis
5080,191S7__05080.jpg,173.94,"[{'class': 'cystotomeneedle', 'xmin': 1081, 'ymin': 230, 'xmax': 1356, 'ymax': 682}, {'class': 'iris', 'xmin': 853, 'ymin': 1, 'xmax': 1396, 'ymax': 476}, {'class': 'skinholder', 'xmin': 1708, 'ymin': 539, 'xmax': 1919, 'ymax': 661}, {'class': 'skinholder', 'xmin': 684, 'ymin': 370, 'xmax': 822, 'ymax': 461}]",Capsulorhexis
5081,191S7__05081.jpg,173.97,[],Capsulorhexis
5082,191S7__05082.jpg,174.01,[],Capsulorhexis
5083,191S7__05083.jpg,174.04,[],Capsulorhexis
5084,191S7__05084.jpg,174.08,[],Capsulorhexis
5085,191S7__05085.jpg,174.11,[],Capsulorhexis
5086,191S7__05086.jpg,174.15,[],Capsulorhexis
5087,191S7__05087.jpg,174.18,[],Capsulorhexis
5088,191S7__05088.jpg,174.21,[],Capsulorhexis
5089,191S7__05089.jpg,174.25,[],Capsulorhexis
5090,191S7__05090.jpg,174.28,"[{'class': 'cystotomeneedle', 'xmin': 1130, 'ymin': 282, 'xmax': 1404, 'ymax': 727}, {'class': 'iris', 'xmin': 878, 'ymin': 1, 'xmax': 1466, 'ymax': 510}, {'class': 'skinholder', 'xmin': 1739, 'ymin': 574, 'xmax': 1919, 'ymax': 687}, {'class': 'skinholder', 'xmin': 698, 'ymin': 394, 'xmax': 866, 'ymax': 501}]",Capsulorhexis
5091,191S7__05091.jpg,174.32,[],Capsulorhexis
5092,191S7__05092.jpg,174.35,[],Capsulorhexis
5093,191S7__05093.jpg,174.38,[],Capsulorhexis
5094,191S7__05094.jpg,174.42,[],Capsulorhexis
5095,191S7__05095.jpg,174.45,[],Capsulorhexis
5096,191S7__05096.jpg,174.49,[],Capsulorhexis
5097,191S7__05097.jpg,174.52,[],Capsulorhexis
5098,191S7__05098.jpg,174.56,[],Capsulorhexis
5099,191S7__05099.jpg,174.59,[],Capsulorhexis
5100,191S7__05100.jpg,174.62,"[{'class': 'iris', 'xmin': 904, 'ymin': 2, 'xmax': 1489, 'ymax': 502}, {'class': 'cystotomeneedle', 'xmin': 1172, 'ymin': 287, 'xmax': 1433, 'ymax': 727}, {'class': 'skinholder', 'xmin': 1764, 'ymin': 568, 'xmax': 1920, 'ymax': 688}, {'class': 'skinholder', 'xmin': 719, 'ymin': 398, 'xmax': 885, 'ymax': 498}]",Capsulorhexis
5101,191S7__05101.jpg,174.66,[],Capsulorhexis
5102,191S7__05102.jpg,174.69,[],Capsulorhexis
5103,191S7__05103.jpg,174.73,[],Capsulorhexis
5104,191S7__05104.jpg,174.76,[],Capsulorhexis
5105,191S7__05105.jpg,174.79,[],Capsulorhexis
5106,191S7__05106.jpg,174.83,[],Capsulorhexis
5107,191S7__05107.jpg,174.86,[],Capsulorhexis
5108,191S7__05108.jpg,174.9,[],Capsulorhexis
5109,191S7__05109.jpg,174.93,[],Capsulorhexis
5110,191S7__05110.jpg,174.97,"[{'class': 'iris', 'xmin': 913, 'ymin': 1, 'xmax': 1505, 'ymax': 498}, {'class': 'cystotomeneedle', 'xmin': 1199, 'ymin': 262, 'xmax': 1464, 'ymax': 721}, {'class': 'skinholder', 'xmin': 1778, 'ymin': 542, 'xmax': 1919, 'ymax': 664}, {'class': 'skinholder', 'xmin': 760, 'ymin': 401, 'xmax': 890, 'ymax': 480}]",Capsulorhexis
5111,191S7__05111.jpg,175,[],Capsulorhexis
5112,191S7__05112.jpg,175.04,[],Capsulorhexis
5113,191S7__05113.jpg,175.07,[],Capsulorhexis
5114,191S7__05114.jpg,175.1,[],Capsulorhexis
5115,191S7__05115.jpg,175.14,[],Capsulorhexis
5116,191S7__05116.jpg,175.17,[],Capsulorhexis
5117,191S7__05117.jpg,175.21,[],Capsulorhexis
5118,191S7__05118.jpg,175.24,[],Capsulorhexis
5119,191S7__05119.jpg,175.27,[],Capsulorhexis
5120,191S7__05120.jpg,175.31,"[{'class': 'cystotomeneedle', 'xmin': 1199, 'ymin': 181, 'xmax': 1474, 'ymax': 728}, {'class': 'iris', 'xmin': 908, 'ymin': 1, 'xmax': 1496, 'ymax': 499}, {'class': 'skinholder', 'xmin': 1776, 'ymin': 548, 'xmax': 1919, 'ymax': 665}, {'class': 'skinholder', 'xmin': 758, 'ymin': 391, 'xmax': 889, 'ymax': 490}]",Capsulorhexis
5121,191S7__05121.jpg,175.34,[],Capsulorhexis
5122,191S7__05122.jpg,175.38,[],Capsulorhexis
5123,191S7__05123.jpg,175.41,[],Capsulorhexis
5124,191S7__05124.jpg,175.45,[],Capsulorhexis
5125,191S7__05125.jpg,175.48,[],Capsulorhexis
5126,191S7__05126.jpg,175.51,[],Capsulorhexis
5127,191S7__05127.jpg,175.55,[],Capsulorhexis
5128,191S7__05128.jpg,175.58,[],Capsulorhexis
5129,191S7__05129.jpg,175.62,[],Capsulorhexis
5130,191S7__05130.jpg,175.65,"[{'class': 'cystotomeneedle', 'xmin': 1221, 'ymin': 245, 'xmax': 1468, 'ymax': 724}, {'class': 'iris', 'xmin': 902, 'ymin': 1, 'xmax': 1500, 'ymax': 516}, {'class': 'skinholder', 'xmin': 1758, 'ymin': 538, 'xmax': 1920, 'ymax': 660}, {'class': 'skinholder', 'xmin': 730, 'ymin': 395, 'xmax': 870, 'ymax': 484}]",Capsulorhexis
5131,191S7__05131.jpg,175.68,[],Capsulorhexis
5132,191S7__05132.jpg,175.72,[],Capsulorhexis
5133,191S7__05133.jpg,175.75,[],Capsulorhexis
5134,191S7__05134.jpg,175.79,[],Capsulorhexis
5135,191S7__05135.jpg,175.82,[],Capsulorhexis
5136,191S7__05136.jpg,175.86,[],Capsulorhexis
5137,191S7__05137.jpg,175.89,[],Capsulorhexis
5138,191S7__05138.jpg,175.93,[],Capsulorhexis
5139,191S7__05139.jpg,175.96,[],Capsulorhexis
5140,191S7__05140.jpg,175.99,"[{'class': 'iris', 'xmin': 907, 'ymin': 1, 'xmax': 1494, 'ymax': 508}, {'class': 'cystotomeneedle', 'xmin': 1240, 'ymin': 279, 'xmax': 1461, 'ymax': 793}, {'class': 'skinholder', 'xmin': 1744, 'ymin': 565, 'xmax': 1919, 'ymax': 698}, {'class': 'skinholder', 'xmin': 727, 'ymin': 412, 'xmax': 866, 'ymax': 516}]",Capsulorhexis
5141,191S7__05141.jpg,176.03,[],Capsulorhexis
5142,191S7__05142.jpg,176.06,[],Capsulorhexis
5143,191S7__05143.jpg,176.1,[],Capsulorhexis
5144,191S7__05144.jpg,176.13,[],Capsulorhexis
5145,191S7__05145.jpg,176.16,[],Capsulorhexis
5146,191S7__05146.jpg,176.2,[],Capsulorhexis
5147,191S7__05147.jpg,176.23,[],Capsulorhexis
5148,191S7__05148.jpg,176.27,[],Capsulorhexis
5149,191S7__05149.jpg,176.3,[],Capsulorhexis
5150,191S7__05150.jpg,176.34,"[{'class': 'iris', 'xmin': 915, 'ymin': 4, 'xmax': 1518, 'ymax': 583}, {'class': 'skinholder', 'xmin': 1757, 'ymin': 554, 'xmax': 1919, 'ymax': 659}, {'class': 'capsulorhexisforceps', 'xmin': 1182, 'ymin': 525, 'xmax': 1284, 'ymax': 917}, {'class': 'skinholder', 'xmin': 687, 'ymin': 418, 'xmax': 863, 'ymax': 510}]",Capsulorhexis
5151,191S7__05151.jpg,176.37,[],Capsulorhexis
5152,191S7__05152.jpg,176.4,[],Capsulorhexis
5153,191S7__05153.jpg,176.44,[],Capsulorhexis
5154,191S7__05154.jpg,176.47,[],Capsulorhexis
5155,191S7__05155.jpg,176.51,[],Capsulorhexis
5156,191S7__05156.jpg,176.54,[],Capsulorhexis
5157,191S7__05157.jpg,176.58,[],Capsulorhexis
5158,191S7__05158.jpg,176.61,[],Capsulorhexis
5159,191S7__05159.jpg,176.64,[],Capsulorhexis
5160,191S7__05160.jpg,176.68,"[{'class': 'iris', 'xmin': 883, 'ymin': 30, 'xmax': 1515, 'ymax': 641}, {'class': 'skinholder', 'xmin': 1767, 'ymin': 552, 'xmax': 1919, 'ymax': 664}, {'class': 'skinholder', 'xmin': 356, 'ymin': 453, 'xmax': 842, 'ymax': 1077}]",Capsulorhexis
5161,191S7__05161.jpg,176.71,[],Capsulorhexis
5162,191S7__05162.jpg,176.75,[],Capsulorhexis
5163,191S7__05163.jpg,176.78,[],Capsulorhexis
5164,191S7__05164.jpg,176.82,[],Capsulorhexis
5165,191S7__05165.jpg,176.85,[],Capsulorhexis
5166,191S7__05166.jpg,176.88,[],Capsulorhexis
5167,191S7__05167.jpg,176.92,[],Capsulorhexis
5168,191S7__05168.jpg,176.95,[],Capsulorhexis
5169,191S7__05169.jpg,176.99,[],Capsulorhexis
5170,191S7__05170.jpg,177.02,"[{'class': 'iris', 'xmin': 865, 'ymin': 40, 'xmax': 1487, 'ymax': 662}, {'class': 'skinholder', 'xmin': 1735, 'ymin': 585, 'xmax': 1919, 'ymax': 692}, {'class': 'skinholder', 'xmin': 340, 'ymin': 484, 'xmax': 833, 'ymax': 1077}]",Capsulorhexis
5171,191S7__05171.jpg,177.05,[],Capsulorhexis
5172,191S7__05172.jpg,177.09,[],Capsulorhexis
5173,191S7__05173.jpg,177.12,[],Capsulorhexis
5174,191S7__05174.jpg,177.16,[],Capsulorhexis
5175,191S7__05175.jpg,177.19,[],Capsulorhexis
5176,191S7__05176.jpg,177.23,[],Capsulorhexis
5177,191S7__05177.jpg,177.26,[],Capsulorhexis
5178,191S7__05178.jpg,177.29,[],Capsulorhexis
5179,191S7__05179.jpg,177.33,[],Capsulorhexis
5180,191S7__05180.jpg,177.36,"[{'class': 'skinholder', 'xmin': 315, 'ymin': 493, 'xmax': 813, 'ymax': 1075}, {'class': 'iris', 'xmin': 792, 'ymin': 34, 'xmax': 1459, 'ymax': 657}, {'class': 'skinholder', 'xmin': 1713, 'ymin': 593, 'xmax': 1920, 'ymax': 699}]",Capsulorhexis
5181,191S7__05181.jpg,177.4,[],Capsulorhexis
5182,191S7__05182.jpg,177.43,[],Capsulorhexis
5183,191S7__05183.jpg,177.47,[],Capsulorhexis
5184,191S7__05184.jpg,177.5,[],Capsulorhexis
5185,191S7__05185.jpg,177.53,[],Capsulorhexis
5186,191S7__05186.jpg,177.57,[],Capsulorhexis
5187,191S7__05187.jpg,177.6,[],Capsulorhexis
5188,191S7__05188.jpg,177.64,[],Capsulorhexis
5189,191S7__05189.jpg,177.67,[],Capsulorhexis
5190,191S7__05190.jpg,177.71,"[{'class': 'iris', 'xmin': 801, 'ymin': 50, 'xmax': 1455, 'ymax': 660}, {'class': 'skinholder', 'xmin': 1716, 'ymin': 596, 'xmax': 1919, 'ymax': 710}, {'class': 'skinholder', 'xmin': 344, 'ymin': 490, 'xmax': 816, 'ymax': 1078}]",Capsulorhexis
5191,191S7__05191.jpg,177.74,[],Capsulorhexis
5192,191S7__05192.jpg,177.77,[],Capsulorhexis
5193,191S7__05193.jpg,177.81,[],Capsulorhexis
5194,191S7__05194.jpg,177.84,[],Capsulorhexis
5195,191S7__05195.jpg,177.88,[],Capsulorhexis
5196,191S7__05196.jpg,177.91,[],Capsulorhexis
5197,191S7__05197.jpg,177.95,[],Capsulorhexis
5198,191S7__05198.jpg,177.98,[],Capsulorhexis
5199,191S7__05199.jpg,178.01,[],Capsulorhexis
5200,191S7__05200.jpg,178.05,"[{'class': 'iris', 'xmin': 748, 'ymin': 3, 'xmax': 1465, 'ymax': 654}, {'class': 'skinholder', 'xmin': 1736, 'ymin': 572, 'xmax': 1919, 'ymax': 682}, {'class': 'skinholder', 'xmin': 324, 'ymin': 464, 'xmax': 836, 'ymax': 1079}]",Capsulorhexis
5201,191S7__05201.jpg,178.08,[],Capsulorhexis
5202,191S7__05202.jpg,178.12,[],Capsulorhexis
5203,191S7__05203.jpg,178.15,[],Capsulorhexis
5204,191S7__05204.jpg,178.18,[],Capsulorhexis
5205,191S7__05205.jpg,178.22,[],Capsulorhexis
5206,191S7__05206.jpg,178.25,[],Capsulorhexis
5207,191S7__05207.jpg,178.29,[],Capsulorhexis
5208,191S7__05208.jpg,178.32,[],Capsulorhexis
5209,191S7__05209.jpg,178.36,[],Capsulorhexis
5210,191S7__05210.jpg,178.39,"[{'class': 'skinholder', 'xmin': 1737, 'ymin': 566, 'xmax': 1919, 'ymax': 667}, {'class': 'iris', 'xmin': 760, 'ymin': 0, 'xmax': 1479, 'ymax': 643}, {'class': 'skinholder', 'xmin': 329, 'ymin': 460, 'xmax': 848, 'ymax': 1077}]",Capsulorhexis
5211,191S7__05211.jpg,178.42,[],Capsulorhexis
5212,191S7__05212.jpg,178.46,[],Capsulorhexis
5213,191S7__05213.jpg,178.49,[],Capsulorhexis
5214,191S7__05214.jpg,178.53,[],Capsulorhexis
5215,191S7__05215.jpg,178.56,[],Capsulorhexis
5216,191S7__05216.jpg,178.6,[],Capsulorhexis
5217,191S7__05217.jpg,178.63,[],Capsulorhexis
5218,191S7__05218.jpg,178.66,[],Capsulorhexis
5219,191S7__05219.jpg,178.7,[],Capsulorhexis
5220,191S7__05220.jpg,178.73,"[{'class': 'skinholder', 'xmin': 294, 'ymin': 448, 'xmax': 956, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1712, 'ymin': 559, 'xmax': 1920, 'ymax': 668}, {'class': 'iris', 'xmin': 729, 'ymin': 0, 'xmax': 1452, 'ymax': 645}]",Capsulorhexis
5221,191S7__05221.jpg,178.77,[],Capsulorhexis
5222,191S7__05222.jpg,178.8,[],Capsulorhexis
5223,191S7__05223.jpg,178.84,[],Capsulorhexis
5224,191S7__05224.jpg,178.87,[],Capsulorhexis
5225,191S7__05225.jpg,178.9,[],Capsulorhexis
5226,191S7__05226.jpg,178.94,[],Capsulorhexis
5227,191S7__05227.jpg,178.97,[],Capsulorhexis
5228,191S7__05228.jpg,179.01,[],Capsulorhexis
5229,191S7__05229.jpg,179.04,[],Capsulorhexis
5230,191S7__05230.jpg,179.07,"[{'class': 'skinholder', 'xmin': 1698, 'ymin': 555, 'xmax': 1920, 'ymax': 665}, {'class': 'iris', 'xmin': 709, 'ymin': 0, 'xmax': 1441, 'ymax': 743}, {'class': 'skinholder', 'xmin': 284, 'ymin': 442, 'xmax': 903, 'ymax': 1076}, {'class': 'capsulorhexisforceps', 'xmin': 906, 'ymin': 385, 'xmax': 1837, 'ymax': 1078}]",Capsulorhexis
5231,191S7__05231.jpg,179.11,[],Capsulorhexis
5232,191S7__05232.jpg,179.14,[],Capsulorhexis
5233,191S7__05233.jpg,179.18,[],Capsulorhexis
5234,191S7__05234.jpg,179.21,[],Capsulorhexis
5235,191S7__05235.jpg,179.25,[],Capsulorhexis
5236,191S7__05236.jpg,179.28,[],Capsulorhexis
5237,191S7__05237.jpg,179.31,[],Capsulorhexis
5238,191S7__05238.jpg,179.35,[],Capsulorhexis
5239,191S7__05239.jpg,179.38,[],Capsulorhexis
5240,191S7__05240.jpg,179.42,"[{'class': 'skinholder', 'xmin': 298, 'ymin': 464, 'xmax': 787, 'ymax': 717}, {'class': 'iris', 'xmin': 806, 'ymin': 62, 'xmax': 1446, 'ymax': 673}, {'class': 'skinholder', 'xmin': 1718, 'ymin': 579, 'xmax': 1920, 'ymax': 700}, {'class': 'capsulorhexisforceps', 'xmin': 1189, 'ymin': 548, 'xmax': 1732, 'ymax': 1078}]",Capsulorhexis
5241,191S7__05241.jpg,179.45,[],Capsulorhexis
5242,191S7__05242.jpg,179.49,[],Capsulorhexis
5243,191S7__05243.jpg,179.52,[],Capsulorhexis
5244,191S7__05244.jpg,179.55,[],Capsulorhexis
5245,191S7__05245.jpg,179.59,[],Capsulorhexis
5246,191S7__05246.jpg,179.62,[],Capsulorhexis
5247,191S7__05247.jpg,179.66,[],Capsulorhexis
5248,191S7__05248.jpg,179.69,[],Capsulorhexis
5249,191S7__05249.jpg,179.73,[],Capsulorhexis
5250,191S7__05250.jpg,179.76,"[{'class': 'skinholder', 'xmin': 1729, 'ymin': 571, 'xmax': 1920, 'ymax': 699}, {'class': 'iris', 'xmin': 760, 'ymin': 46, 'xmax': 1478, 'ymax': 693}, {'class': 'capsulorhexisforceps', 'xmin': 998, 'ymin': 780, 'xmax': 1494, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 355, 'ymin': 468, 'xmax': 818, 'ymax': 734}]",Capsulorhexis
5251,191S7__05251.jpg,179.79,[],Capsulorhexis
5252,191S7__05252.jpg,179.83,[],Capsulorhexis
5253,191S7__05253.jpg,179.86,[],Capsulorhexis
5254,191S7__05254.jpg,179.9,[],Capsulorhexis
5255,191S7__05255.jpg,179.93,[],Capsulorhexis
5256,191S7__05256.jpg,179.96,[],Capsulorhexis
5257,191S7__05257.jpg,180,[],Capsulorhexis
5258,191S7__05258.jpg,180.03,[],Capsulorhexis
5259,191S7__05259.jpg,180.07,[],Capsulorhexis
5260,191S7__05260.jpg,180.1,"[{'class': 'iris', 'xmin': 799, 'ymin': 33, 'xmax': 1472, 'ymax': 660}, {'class': 'skinholder', 'xmin': 333, 'ymin': 464, 'xmax': 818, 'ymax': 664}, {'class': 'skinholder', 'xmin': 1739, 'ymin': 570, 'xmax': 1920, 'ymax': 680}, {'class': 'capsulorhexisforceps', 'xmin': 1294, 'ymin': 533, 'xmax': 1698, 'ymax': 1078}]",Capsulorhexis
5261,191S7__05261.jpg,180.14,[],Capsulorhexis
5262,191S7__05262.jpg,180.17,[],Capsulorhexis
5263,191S7__05263.jpg,180.2,[],Capsulorhexis
5264,191S7__05264.jpg,180.24,[],Capsulorhexis
5265,191S7__05265.jpg,180.27,[],Capsulorhexis
5266,191S7__05266.jpg,180.31,[],Capsulorhexis
5267,191S7__05267.jpg,180.34,[],Capsulorhexis
5268,191S7__05268.jpg,180.38,[],Capsulorhexis
5269,191S7__05269.jpg,180.41,[],Capsulorhexis
5270,191S7__05270.jpg,180.44,"[{'class': 'capsulorhexisforceps', 'xmin': 1365, 'ymin': 698, 'xmax': 1607, 'ymax': 1077}, {'class': 'iris', 'xmin': 734, 'ymin': 17, 'xmax': 1436, 'ymax': 678}, {'class': 'skinholder', 'xmin': 305, 'ymin': 478, 'xmax': 816, 'ymax': 925}, {'class': 'skinholder', 'xmin': 1704, 'ymin': 577, 'xmax': 1920, 'ymax': 699}]",Capsulorhexis
5271,191S7__05271.jpg,180.48,[],Capsulorhexis
5272,191S7__05272.jpg,180.51,[],Capsulorhexis
5273,191S7__05273.jpg,180.55,[],Capsulorhexis
5274,191S7__05274.jpg,180.58,[],Capsulorhexis
5275,191S7__05275.jpg,180.62,[],Capsulorhexis
5276,191S7__05276.jpg,180.65,[],Capsulorhexis
5277,191S7__05277.jpg,180.68,[],Capsulorhexis
5278,191S7__05278.jpg,180.72,[],Capsulorhexis
5279,191S7__05279.jpg,180.75,[],Capsulorhexis
5280,191S7__05280.jpg,180.79,"[{'class': 'capsulorhexisforceps', 'xmin': 1239, 'ymin': 540, 'xmax': 1580, 'ymax': 1076}, {'class': 'iris', 'xmin': 711, 'ymin': 10, 'xmax': 1388, 'ymax': 622}, {'class': 'skinholder', 'xmin': 1689, 'ymin': 559, 'xmax': 1919, 'ymax': 666}, {'class': 'skinholder', 'xmin': 279, 'ymin': 450, 'xmax': 790, 'ymax': 775}]",Capsulorhexis
5281,191S7__05281.jpg,180.82,[],Capsulorhexis
5282,191S7__05282.jpg,180.85,[],Capsulorhexis
5283,191S7__05283.jpg,180.89,[],Capsulorhexis
5284,191S7__05284.jpg,180.92,[],Capsulorhexis
5285,191S7__05285.jpg,180.96,[],Capsulorhexis
5286,191S7__05286.jpg,180.99,[],Capsulorhexis
5287,191S7__05287.jpg,181.03,[],Capsulorhexis
5288,191S7__05288.jpg,181.06,[],Capsulorhexis
5289,191S7__05289.jpg,181.09,[],Capsulorhexis
5290,191S7__05290.jpg,181.13,"[{'class': 'iris', 'xmin': 776, 'ymin': 23, 'xmax': 1390, 'ymax': 639}, {'class': 'capsulorhexisforceps', 'xmin': 1291, 'ymin': 552, 'xmax': 1612, 'ymax': 1073}, {'class': 'skinholder', 'xmin': 1688, 'ymin': 578, 'xmax': 1920, 'ymax': 684}, {'class': 'skinholder', 'xmin': 283, 'ymin': 467, 'xmax': 759, 'ymax': 774}]",Capsulorhexis
5291,191S7__05291.jpg,181.16,[],Capsulorhexis
5292,191S7__05292.jpg,181.2,[],Capsulorhexis
5293,191S7__05293.jpg,181.23,[],Capsulorhexis
5294,191S7__05294.jpg,181.27,[],Capsulorhexis
5295,191S7__05295.jpg,181.3,[],Capsulorhexis
5296,191S7__05296.jpg,181.33,[],Capsulorhexis
5297,191S7__05297.jpg,181.37,[],Capsulorhexis
5298,191S7__05298.jpg,181.4,[],Capsulorhexis
5299,191S7__05299.jpg,181.44,[],Capsulorhexis
5300,191S7__05300.jpg,181.47,"[{'class': 'capsulorhexisforceps', 'xmin': 1212, 'ymin': 574, 'xmax': 1599, 'ymax': 1079}, {'class': 'iris', 'xmin': 744, 'ymin': 11, 'xmax': 1414, 'ymax': 618}, {'class': 'skinholder', 'xmin': 1703, 'ymin': 577, 'xmax': 1920, 'ymax': 684}, {'class': 'skinholder', 'xmin': 332, 'ymin': 461, 'xmax': 802, 'ymax': 736}]",Capsulorhexis
5301,191S7__05301.jpg,181.51,[],Capsulorhexis
5302,191S7__05302.jpg,181.54,[],Capsulorhexis
5303,191S7__05303.jpg,181.57,[],Capsulorhexis
5304,191S7__05304.jpg,181.61,[],Capsulorhexis
5305,191S7__05305.jpg,181.64,[],Capsulorhexis
5306,191S7__05306.jpg,181.68,[],Capsulorhexis
5307,191S7__05307.jpg,181.71,[],Capsulorhexis
5308,191S7__05308.jpg,181.74,[],Capsulorhexis
5309,191S7__05309.jpg,181.78,[],Capsulorhexis
5310,191S7__05310.jpg,181.81,"[{'class': 'iris', 'xmin': 770, 'ymin': 2, 'xmax': 1427, 'ymax': 583}, {'class': 'capsulorhexisforceps', 'xmin': 1252, 'ymin': 500, 'xmax': 1620, 'ymax': 1023}, {'class': 'skinholder', 'xmin': 1714, 'ymin': 548, 'xmax': 1919, 'ymax': 650}, {'class': 'skinholder', 'xmin': 332, 'ymin': 437, 'xmax': 798, 'ymax': 711}]",Capsulorhexis
5311,191S7__05311.jpg,181.85,[],Capsulorhexis
5312,191S7__05312.jpg,181.88,[],Capsulorhexis
5313,191S7__05313.jpg,181.92,[],Capsulorhexis
5314,191S7__05314.jpg,181.95,[],Capsulorhexis
5315,191S7__05315.jpg,181.98,[],Capsulorhexis
5316,191S7__05316.jpg,182.02,[],Capsulorhexis
5317,191S7__05317.jpg,182.05,[],Capsulorhexis
5318,191S7__05318.jpg,182.09,[],Capsulorhexis
5319,191S7__05319.jpg,182.12,[],Capsulorhexis
5320,191S7__05320.jpg,182.16,"[{'class': 'iris', 'xmin': 770, 'ymin': 3, 'xmax': 1376, 'ymax': 537}, {'class': 'capsulorhexisforceps', 'xmin': 1171, 'ymin': 432, 'xmax': 1535, 'ymax': 925}, {'class': 'skinholder', 'xmin': 1683, 'ymin': 502, 'xmax': 1919, 'ymax': 615}, {'class': 'skinholder', 'xmin': 294, 'ymin': 387, 'xmax': 764, 'ymax': 655}]",Capsulorhexis
5321,191S7__05321.jpg,182.19,[],Capsulorhexis
5322,191S7__05322.jpg,182.22,[],Capsulorhexis
5323,191S7__05323.jpg,182.26,[],Capsulorhexis
5324,191S7__05324.jpg,182.29,[],Capsulorhexis
5325,191S7__05325.jpg,182.33,[],Capsulorhexis
5326,191S7__05326.jpg,182.36,[],Capsulorhexis
5327,191S7__05327.jpg,182.4,[],Capsulorhexis
5328,191S7__05328.jpg,182.43,[],Capsulorhexis
5329,191S7__05329.jpg,182.46,[],Capsulorhexis
5330,191S7__05330.jpg,182.5,"[{'class': 'iris', 'xmin': 707, 'ymin': 2, 'xmax': 1362, 'ymax': 527}, {'class': 'capsulorhexisforceps', 'xmin': 1087, 'ymin': 385, 'xmax': 1468, 'ymax': 858}, {'class': 'skinholder', 'xmin': 1637, 'ymin': 464, 'xmax': 1919, 'ymax': 581}, {'class': 'skinholder', 'xmin': 263, 'ymin': 351, 'xmax': 742, 'ymax': 593}]",Capsulorhexis
5331,191S7__05331.jpg,182.53,[],Capsulorhexis
5332,191S7__05332.jpg,182.57,[],Capsulorhexis
5333,191S7__05333.jpg,182.6,[],Capsulorhexis
5334,191S7__05334.jpg,182.63,[],Capsulorhexis
5335,191S7__05335.jpg,182.67,[],Capsulorhexis
5336,191S7__05336.jpg,182.7,[],Capsulorhexis
5337,191S7__05337.jpg,182.74,[],Capsulorhexis
5338,191S7__05338.jpg,182.77,[],Capsulorhexis
5339,191S7__05339.jpg,182.81,[],Capsulorhexis
5340,191S7__05340.jpg,182.84,"[{'class': 'iris', 'xmin': 734, 'ymin': 1, 'xmax': 1342, 'ymax': 484}, {'class': 'capsulorhexisforceps', 'xmin': 1069, 'ymin': 311, 'xmax': 1420, 'ymax': 793}, {'class': 'skinholder', 'xmin': 1631, 'ymin': 451, 'xmax': 1920, 'ymax': 573}, {'class': 'skinholder', 'xmin': 250, 'ymin': 339, 'xmax': 711, 'ymax': 551}]",Capsulorhexis
5341,191S7__05341.jpg,182.87,[],Capsulorhexis
5342,191S7__05342.jpg,182.91,[],Capsulorhexis
5343,191S7__05343.jpg,182.94,[],Capsulorhexis
5344,191S7__05344.jpg,182.98,[],Capsulorhexis
5345,191S7__05345.jpg,183.01,[],Capsulorhexis
5346,191S7__05346.jpg,183.05,[],Capsulorhexis
5347,191S7__05347.jpg,183.08,[],Capsulorhexis
5348,191S7__05348.jpg,183.11,[],Capsulorhexis
5349,191S7__05349.jpg,183.15,[],Capsulorhexis
